dms_code,venue_name,venue_address,pincode,region,state,city,status,google_ratings,google_review_count
NR1-UP-3572,GOVERNMENT ITI HAPUR,GOVT ITI SIMBHAOLI VILL KHUDALIYA DSTT HAPUR UTTAR PRADESH 245304,245304,NORTH ONE,UTTAR PRADESH,HAPUR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3577,JMS GROUP OF INSTITUTE,"NH-9 (NH-24), VILL. RAMPUR NEAR SONA PETROL PUMP, HAPUR BYPASS ROAD, HAPUR DELHI, NCR, HAPUR, UTTAR PRADESH 245101",245101,NORTH ONE,UTTAR PRADESH,HAPUR,Inactive,4.3,184
NR1-UP-3674,"GOVERNMENT ITI, HAPUR [181]",VILLAGE .BARODA HINDUWAN POST KASTALA KASMABAD PILKHUWA HAPUR UTTAR PRADESH -245304,245304,NORTH ONE,UTTAR PRADESH,HAPUR,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3675,"GOVERNMENT ITI, DHAULANA,HAPUR [448]","VILLAGE KANDOLA, POST PILKHUWA, DHAULANA, HAPUR UTTAR PRADESH -245101",245101,NORTH ONE,UTTAR PRADESH,HAPUR,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3344,GOVERNMENT ITI HARDOI,"NEAR LUCKNOW CHUNGI, HARDOI, UTTAR PRADESH, 241001",241001,NORTH ONE,UTTAR PRADESH,HARDOI,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3482,GANGASAGAR INSTITUTE OF TECHNOLOGY,"NEAR MUNNEY MIYAN CHAURAHA, 241001",241001,NORTH ONE,UTTAR PRADESH,Hardoi,Inactive,3.9,25
NR1-UP-3676,"GOVERNMENT ITI, HARDOI [083]","LUCKNOW CHUNGI, HARDOI UTTAR PRADESH -241001",241001,NORTH ONE,UTTAR PRADESH,HARDOI,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3264,"SPARK COLLEGE OF IT & MANAGEMENT-HATHRAS,","PLOT NO. 828, REWATI PRASHAD SATSANG MARG, VISHNU PURAM, 204101",204101,NORTH ONE,UTTAR PRADESH,HATHRAS,Inactive,4.2,39
NR1-UP-3319,GOVT ITI-HATHRAS,"NAGLA JALAL NEAR KASIRAM AVARS YOJANA SIKANDRA RAO, 204215",204215,NORTH ONE,UTTAR PRADESH,HATHRAS,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3540,SHREE RAMCHANDRA SINGH DEGREE COLLEGE,"KAMALPUR, HATHRAS, UTTAR PRADESH, 204215",204215,NORTH ONE,UTTAR PRADESH,HATHRAS,Inactive,-,-
NR1-UP-3677,MAHAMAYA POLYTECHNIC OF INFORMATION TECHNOLOGY,"18 KM STONE FROM HATHRAS CITY,MATHURA- BAREILLY STATE HIGHWAY HATHRAS UTTAR PRADESH -204102",204102,NORTH ONE,UTTAR PRADESH,HATHRAS,Venue Removed,5,5
NR1-UP-3265,CSC EDUCATION & TRAINING ACADEMY,"JALAUN, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,JALAUN,Inactive,4.5,24
NR1-UP-3322,GOVERNMENT ITI ORAI,"JALAUN ROAD, JALAUN, UTTAR PRADESH, 285001",285001,NORTH ONE,UTTAR PRADESH,JALAUN,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3266,UNIX INSTITUTE OF HARDWARE TECHNOLOGY & MANAGEMENT,"VISHESHARPUR, SHEETALA CHAUKIYAN ROAD, NEAR PARASNATH NATH MEMORIAL HOSPITAL, JNP, 222001",222001,NORTH ONE,UTTAR PRADESH,JAUNPUR,Inactive,3.6,106
NR1-UP-3345,GREENFIELD INSTITUTE JAUNPUR,"JAUNPUR, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,JAUNPUR,Inactive,4,112
NR1-UP-3346,INSTITUTE OF EDUCATIONAL AND SOCIAL REFORMS,"GANGAPATHI KALAN, TB HOSPITAL ROAD,, 222002",222002,NORTH ONE,UTTAR PRADESH,JAUNPUR,Inactive,3.3,37
NR1-UP-3424,NAMAN SAMAJ SEWA EDUCATION TRUST,"JAUNPUR, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,JAUNPUR,Inactive,5,1
NR1-UP-3458,NAMAN SAMAJ SEWA EDUCATIONAL TRUST,"SHRI RAM COLONY MIYANPUR, IN FRONT OF D.M RESIDANCE NEAR AMBEDKAR TIRAHA,, 222002",222002,NORTH ONE,UTTAR PRADESH,Jaunpur,Inactive,5,5
NR1-UP-3459,MODERN INFOTECH AND EDUCATIONAL TRUST,"UMARPUR HARIBADHANPUR NEAR JAUNPUR CITY RAILWAY STATION ,, 222002",222002,NORTH ONE,UTTAR PRADESH,Jaunpur,Inactive,3.7,17
NR1-UP-3461,JAN KALYAN SEWA SAMITI,"INDRASANI COMPLEX, BALUA GHAT, 222001",222001,NORTH ONE,UTTAR PRADESH,JAUNPUR,Active,3.9,297
NR1-UP-3470,SEWS COMPUTER EDUCATION,"Jaunpur, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,Jaunpur,Inactive,4.4,37
NR1-UP-3480,RS EDUCATIONAL,"JAUNPUR, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,JAUNPUR,Inactive,5,1
NR1-UP-3567,PC COMPUTER AND INSTITUTE & IT CENTER,"DERAYUSUF, CHAMBALTARA, JAUNPUR UTTAR PRADESH -222001",222001,NORTH ONE,UTTAR PRADESH,JAUNPUR,Inactive,-,-
NR1-UP-3568,YATHARTH EDUCATIONAL TRUST,"KANHIPUR RAILWAY CROSSING ,T.D CLLEGE ROAD, JAUNPUR, UP 222002",222002,NORTH ONE,UTTAR PRADESH,JAUNPUR,Inactive,-,-
NR1-UP-3610,GOVERNMENT ITI JAUNPUR,GOVERNMENT ITI SIDDIQPUR JAUNPUR UTTAR PRADESH 222003,222003,NORTH ONE,UTTAR PRADESH,JAUNPUR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3678,"GOVERNMENT ITI, SIDDIQPUR, JAUNPUR [129]","GOVERNMENT ITI , SIDDIQPUR, JAUNPUR UTTAR PRADESH -222003",222003,NORTH ONE,UTTAR PRADESH,JAUNPUR,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3679,"GOVERNMENT ITI, SABRAHAD, SHAHAGANJ, JAUNPUR [232]","GITI SHAHGANJ, SABRAHAD, SHAHGANJ, JAUNPUR UTTAR PRADESH -223101",223101,NORTH ONE,UTTAR PRADESH,JAUNPUR,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3707,MAA SHARDA DIGITAL EDUCATION INSTITUTE PVT LTD,MACHHALI SHAHAR PADAW NEAR EADGAH (SRS HOSPITAL) JAUNPUR 222002,222002,NORTH ONE,UTTAR PRADESH,JAUNPUR,Active,4.8,4
NR1-UP-1639,UDAL SINGH MEMORIAL PUBLIC SCHOOL,"UNNAO BALAJI ROAD, NEAR AXIS BANK, BHOIILA MANDI , JHANSI UTTAR PRADESH, 284002",284002,NORTH ONE,UTTAR PRADESH,JHANSI,Active,-,-
NR1-UP-3132,D D S V ONLINE EXAMINATION,"D.D SINGH VISEN DEGREE COLLEGE SIDDHESHWAR NAGAR COLONY NEAR ITI BRAHAM NAGAR SIPRI, 284003",284003,NORTH ONE,UTTAR PRADESH,JHANSI,Inactive,3.4,3
NR1-UP-3133,GYANSTHALI MAHAVIDYALAYA,"BACHAULI, JHANSI, UTTAR PRADESH, 284121",284121,NORTH ONE,UTTAR PRADESH,JHANSI,Inactive,4.2,22
NR1-UP-3134,RAJ ESTATE,"BKD TO GWALIOR ROAD, MISSION GATE,, 284003",284003,NORTH ONE,UTTAR PRADESH,JHANSI,Inactive,4,4
NR1-UP-3609,GOVERNMENT ITI JHANSI,"GWALIAR ROAD SIDDHESHWAR NAGAR JHANSI UTTAR PRADESH ,284003",284003,NORTH ONE,UTTAR PRADESH,JHANSI,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3680,"GOVERNMENT ITI, JHANSI [051]","GWALIAR ROAD, SIDDHESHWAR NAGAR, JHANSI UTTAR PRADESH -284003",284003,NORTH ONE,UTTAR PRADESH,JHANSI,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3314,GOVT ITI-KANNAUJ :GR09901052,"GITI,BEHRIN-KANNAUJ, KANNAUJ, UTTAR PRADESH, 209732",209732,NORTH ONE,UTTAR PRADESH,KANNAUJ,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3135,SCHOLARS COMPUTER INSTITUTE,"534 - W2, DAMODAR NAGAR ,, 208027",208027,NORTH ONE,UTTAR PRADESH,KANPUR,Active,3.5,3
NR1-UP-3136,KANPUR INSTITUTE OF TECHNOLOGY (KIT),"KIT, A-1 UPSIDC INDUSTRIAL AREA, ROOMA,, 208001",208001,NORTH ONE,UTTAR PRADESH,KANPUR,Active,3.8,1689
NR1-UP-3137,RCRD KANYA MAHAVIDYALAYA,"KANPUR-AGRA -DELHI NATIONAL HIGHWAY-2,BHAUTI.ADJACENT-, 209305",209305,NORTH ONE,UTTAR PRADESH,KANPUR,Active,3.3,3
NR1-UP-3138,VKS INSTITUTIONS INDIA LTD,"KANPUR, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,4.6,5
NR1-UP-3139,THE LEARNING SPACE,"117 / N MARKET /46 ,KAKADEO,K5, 208025",208025,NORTH ONE,UTTAR PRADESH,KANPUR,Active,3.9,3
NR1-UP-3140,ROOPRANI SUKHNANDAN SINGH MAHAVIDHALAY,"ROOPRANI SUKHNANDAN SINGH MAHAVIDHALAY HAMEERPUR ROAD NAUBASTA KANPUR,UTTAR PRADESH 208021",208021,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,4.2,329
NR1-UP-3141,INDIAN INSTITUTE OF GLOBAL IT,"PLOT NO. 13 K.R. PURAM, SANIGAWAN ROAD, NEAR ANNA CHAURAHA/ K.R. EDUCATION INTER COLLEGE, 208021",208021,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,4.8,4
NR1-UP-3142,SHUBH COMPUTERS,"ACHARYA RAGHUVEER INTER COLLEGE, RAGHUVEER NAGAR, ROOMA,, 208001",208001,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,3.1,7
NR1-UP-3143,RCRD ONLINE ASSESSMENT SERVICES,"KANPUR-AGRA -DELHI NATIONAL HIGHWAY-2,BHAUTI.ADJACENT -, 209305",209305,NORTH ONE,UTTAR PRADESH,KANPUR,Active,3.5,210
NR1-UP-3144,RAM LAKHAN MAHAVIDALYA,"KANPUR, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,3.8,156
NR1-UP-3145,ALS INFOTECH,"KANPUR, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,3.8,48
NR1-UP-3146,SHUBHASTI SKILL DEVELOPMENT CENTERSHUBHASTI SKILL,"1099 SECTOR 4, KALYANPUR KANPUR,, 208017",208017,NORTH ONE,UTTAR PRADESH,KANPUR,Active,4.2,14
NR1-UP-3147,LAKSHYA ONLINE MOCK ASSESSMENT CENTRE,"KANPUR, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,3.7,413
NR1-UP-3148,RCRD ONLINE ASSESSMENT CENTER,"JUGRAJPUR ROAD DHAUTI, 209305",209305,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,3.7,106
NR1-UP-3149,VIKRANTA INFORMATICS LIMITED N BLOCK,"KANPUR, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,3.4,242
NR1-UP-3297,SHRI S N TECHNOLOGY,"360,MAKSUDABAD KALYANPUR SHIVLI ROAD, 209217",209217,NORTH ONE,UTTAR PRADESH,KANPUR,Active,-,-
NR1-UP-3298,M D INFOTECH,"119 E BLOCK, SHYAMNAGAR, NEAR ARCHIES HIGHER SECONDARY SCHOOL ,, 208013",208013,NORTH ONE,UTTAR PRADESH,KANPUR,Active,3.7,1047
NR1-UP-3299,UNZIP TECHNOLOGY,"L/PR-9 KESHAVPURAM AWASH VIKAS,KALYANPUR,, 208017",208017,NORTH ONE,UTTAR PRADESH,KANPUR,Active,3.9,3
NR1-UP-3300,PSIT KANPUR,"KANPUR AGRA DELHI NH-2 BHAUTI, 209305",209305,NORTH ONE,UTTAR PRADESH,KANPUR,Active,4.1,2500
NR1-UP-3301,UMA DIGITAL ONLINE MOCK&ASSESSMENT CENTER,"KANPUR, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,3.6,118
NR1-UP-3302,MGA INSTITUTE OF POLITECHNIC,"PURWAMIR BLOCK-SARSAUL(NH-2 MILES STONES 507 KANPUR NAGAR), 209402",209402,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,3.3,333
NR1-UP-3455,AXIS COLLEGES,"NH-2, HATHIPUR, ROOMA,, 208001",208001,NORTH ONE,UTTAR PRADESH,Kanpur,Active,4,1720
NR1-UP-3496,THE NARAIN INFOTECH,"52- GEETA NAGAR, 9 NO. CROSSING,, 208025",208025,NORTH ONE,UTTAR PRADESH,Kanpur,Active,3.5,3
NR1-UP-3544,M D INFOTECH,"119 E BLOCK, SHYAMNAGAR,, 208013",208013,NORTH ONE,UTTAR PRADESH,KANPUR,Inactive,3.7,150
NR1-UP-3578,GOVERNMENT ITI PANDUNAGAR,"PANDU NAGAR, KANPUR, UTTAR PRADESH 208005",208005,NORTH ONE,UTTAR PRADESH,Kanpur,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3681,"GOVERNMENT ITI, BHOGNIPUR, RAMABAI NAGAR (KANPUR DEHAT) [211]","NEAR BSNL EXCHANGE,PUKHRAYAN,KANPUR DEHAT UTTAR PRADESH -209111",209111,NORTH ONE,UTTAR PRADESH,KANPUR,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3682,"GOVERNMENT ITI, WORLD BANK MAHILA, KANPUR NAGAR [078]","PARISAR ITI ,PANDU NAGAR, KANPUR NAGAR UTTAR PRADESH - 208005",208005,NORTH ONE,UTTAR PRADESH,KANPUR,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3683,"GOVERNMENT ITI, (MAHILA), LAL BANGLA, KANPUR, KANPUR NAGAR [077]","PARISAR ITI ,PANDU NAGAR, KANPUR NAGAR UTTAR PRADESH - 208005",208005,NORTH ONE,UTTAR PRADESH,KANPUR,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3784,SHRI SAI ONLINE EXAM CENTER,"KANPUR, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,KANPUR,Venue Removed,-,-
NR1-UP-3787,ALLENHOUSE INSTITUTE OF TECHNOLOGY,"IT CENTRE, ALLENHOUSE INSTITUTE OF TECHNOLOGY, ROOMA, KANPUR, UTTAR PRADESH-208008",208008,NORTH ONE,UTTAR PRADESH,KANPUR,Active,4.1,653
NR1-UP-1629,TEST CASE AMOGA,"KANPUR NAGAR, UTTAR PRADESH, 208011",208011,NORTH ONE,UTTAR PRADESH,KANPUR NAGAR,Inactive,-,-
NR1-UP-3767,RPM ONLINE CENTRE,"347, K BLOCK YASHODA NAGAR KANPUR (UTTAR PRADESH), 208011",208011,NORTH ONE,UTTAR PRADESH,KANPUR NAGAR,Active,4.3,4
NR1-UP-3780,ALLEN HOUSE,":IT CENTRE, ALLENHOUSE INSTITUTE OF TECHNOLOGY, ROOMA KANPUR, 208008",208008,NORTH ONE,UTTAR PRADESH,KANPUR NAGAR,Inactive,4,693
NR1-UP-3781,VNS INFOTECH CENTRE,"128/3/17 SARVODAYA INTER COLLEGE, YASHODA NAGAR, KANPUR UTTAR PRADESH 208011",208011,NORTH ONE,UTTAR PRADESH,KANPUR NAGAR,Inactive,-,-
NR1-UP-3411,"GOVERNMENT ITI, KASGANJ [006]","GITI,BEHRIN-, KASGANJ, UTTAR PRADESH, 209732",209732,NORTH ONE,UTTAR PRADESH,KASGANJ,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3267,MADHU VACHASPATI INSTITUTE OF ENGINEERING AND TECHNOLOGY,"KAUSHAMBI, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,KAUSHAMBI,Inactive,3.7,273
NR1-UP-3369,"GOVERNMENT ITI, MANJHANPUR, KAUSHAMBI","TEWA ROAD IN FRONT OF POLICE LINE MANJHANPUR, 212207",212207,NORTH ONE,UTTAR PRADESH,KAUSHAMBI,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3759,"GOVERNMENT ITI, SIRATHU, KAUSHAMBI [069]",TAKIES ROAD SIRATHU KAUSHAMBI UP 212217,212217,NORTH ONE,UTTAR PRADESH,KAUSHAMBI,Active,-,-
NR1-UP-3268,COMPUTER CAREER INSTITUTE,"MAIN ROAD KHALILABAD SANT KABIR NAGAR, 272175",272175,NORTH ONE,UTTAR PRADESH,KHALILABAD,Inactive,4.1,15
NR1-UP-3412,BABU BRIJ BIHARI SINGH MAHAVIDYALAYA,"BABU BRIJ BIHARI SINGH, SAHAJAWALIYA, P.O - SIKATA, PADRAUNA,, 274303",274303,NORTH ONE,UTTAR PRADESH,KUSHI NAGAR,Inactive,4.3,150
NR1-UP-3430,GAYATRI INSTITUTE OF TECHNOLOGY,"Kushi Nagar, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,Kushi Nagar,Inactive,5,25
NR1-UP-3684,"GOVERNMENT ITI, PADRAUNA, KUSHINAGAR [154]","GOVT. ITI PADRAUNA, KASIA ROAD CHAWANI, KUSHIANAGAR UTTAR PRADESH -274304",274304,NORTH ONE,UTTAR PRADESH,KUSHI NAGAR,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3685,"GOVERNMENT ITI, NAURANGIYA, KUSHINAGAR [241]","GOVERNMENT ITI NAURANGIA, KUSHINAGAR UTTAR PRADESH - 274304",274304,NORTH ONE,UTTAR PRADESH,KUSHI NAGAR,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3450,"GOVERNMENT ITI, LAKHIMPUR KHERI","RAJAPUR LAKHIMPUR KHERI, 262701",262701,NORTH ONE,UTTAR PRADESH,Lakhimpur Kheri,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-3269,MADHUR COMPUTERS,"APPLE HOME, SHAHPURA KOTHI , LAKHIMPUR KHERI, 262701",262701,NORTH ONE,UTTAR PRADESH,LAKSHMIPUR KHERI,Active,4,164
NR1-UP-3423,"GOVERNMENT ITI, LAKHIMPUR KHERI [084]","RAJAPUR, LAKSHMIPUR KHERI, UTTAR PRADESH, 262701",262701,NORTH ONE,UTTAR PRADESH,LAKSHMIPUR KHERI,Active,-,-
NR1-UP-3316,GOVERNMENT ITI-LALITPUR,"GU09001562-GOVERNMENT ITI, LALITPUR, SIDDHAN ROAD SIDDHANPURA LALITPUR,",284403,NORTH ONE,UTTAR PRADESH,LALITPUR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
NR1-UP-1756,UMA INSTITUTE OF MANAGEMENT AND TECHNOLOGY,"7 A , AMRAPALI VIHAR, NEAR SAINIK DHABA, RAIBARIELY ROAD, LUCKNOW, UTTAR PRADESH 226025",226025,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.9,3
NR1-UP-1757,UMA INSTITUTE OF MANAGEMENT OF TECHNOLOGY,"7 A , AMRAPALI VIHAR, NEAR SAINIK DHABA, RAIBARIELY ROAD, LUCKNOW, UTTAR PRADESH 226025",226025,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.8,17
NR1-UP-1758,UMA INSTITUTE OF MANAGEMENT OF TECHNOLOGY,"7 A , AMRAPALI VIHAR, NEAR SAINIK DHABA, RAIBARIELY ROAD, LUCKNOW, UTTAR PRADESH 226025",226025,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.8,17
NR1-UP-3150,MANAVTA MODEL PUBLIC INTER COLLEGE,"RAM VIHAR COLONY, PARA, RAJAJIPURAM, LUCKNOW, NEAR JALALPUR RAILWAY CROSSING,, 226017",226017,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.7,3
NR1-UP-3151,SHRI AYODHYA SINGH MEMORIAL INTER COLLEGE,"GULZAR COLONY, CHINHUT TIRAHA, FAIZABAD ROAD,, 226028",226028,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,-,-
NR1-UP-3152,SV COMPUTER ACADEMY,"NH-24 SITAPUR ROAD ,CHATTA MEEL CHUHRA, 1.5 KM RAITHA ROAD , BAKSHI KA TALAB, 226201",226201,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,4,4
NR1-UP-3153,IFACT ACADEMY,"01 KM OPPOSITE, GOLDEN BLOSSOM IMPERIAL RESORT, FAIZABAD ROAD-, 226028",226028,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.5,520
NR1-UP-3154,INSTITUTE OF COMPUTER SCIENCE,"RAJAT WOMEN'S COLLEGE OF EDUCATION AND MANAGEMENT, PANCHWATI, KAMTA, FAIZABAD ROAD,, 226028",226028,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,4.8,4
NR1-UP-3155,LUCKNOW DIGITAL SOLUTIONS,"7/11,SECTOR 7, JANKIPURAM EXTENTION,, 226031",226031,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.9,400
NR1-UP-3156,AP COMPUTER,"IIM ROAD, LUCKNOW, UTTAR PRADESH, 226020",226020,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,5,5
NR1-UP-3157,BK CONVENT INTER COLLEGE,"BUDH VIHAR, SHIVAJI PURAM, TAKROHI, INDIRA NAGAR,, 226016",226016,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.8,3
NR1-UP-3158,BS INFOTECH SOLUTIONS,"LUCKNOW, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.7,74
NR1-UP-3159,BDR INFO SOLUTIONS,"1ST FLOOR PURVIDEEN KHCRA PARA,, 226017",226017,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.2,1005
NR1-UP-3160,CITY LAW COLLEGE,"SECTOR 9 ,JANKIPURAM EXTENSION ,, 226021",226021,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.8,762
NR1-UP-3161,CITY MODERN ACADEMY,"KRISHNA NAGAR,KANPUR ROAD,, 226023",226023,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.2,3
NR1-UP-3162,COSMO FOUNDATION-(JANKIPURAM),"BEHIND CDRI, LUCKNOW, UTTAR PRADESH, 226031",226031,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.1,3078
NR1-UP-3163,DIT EDUCATION CENTER,"BAJRANG VIHAR, KURSI ROAD ,, 226026",226026,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.6,3
NR1-UP-3164,MG ONLINE EXAM CENTRE,"CAMPUS MARY GARDINER'S CONVENT SCHOOL , SECTOR P, MANSAROVAR YOJANA,, 226012",226012,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.8,300
NR1-UP-3165,B K CONVENT INTER COLLEGE,"AMBEDKAR CHAURAHA, TAKROHI INDRANAGAR,, 226016",226016,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.9,3
NR1-UP-3166,SUBHASH CHANDRA BOSE ACADEMY INTER COLLEGE,"DAUD NAGAR 60 FEET ROAD FAIZULLAGANJ, 226013",226013,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,-,-
NR1-UP-3167,OM INFOTECH SOLUTIONS,"GREEN WAY PUBLIC SCHOOL CAMPUS NEAR NEW FARIDIPUR RING ROAD DUBAGGA, 226101",226101,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.9,300
NR1-UP-3168,CHATRASHAKTI INFO SOLUTIONS,"GATA NO-375, PLOT NO-D 26 MISHRPUR KURSI ROAD,, 226026",226026,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.5,242
NR1-UP-3169,AYUSH ONLINE SOLUTIONS,"3/180 A VINAY KHAND GOMATINAGAR LUCKNOW, NEAR GOMATINAGAR RAILWAY STATION,, 226010",226010,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.5,3
NR1-UP-3170,DR MC SAXENA COLLEGE OF ENGINEERING AND TECHNOLOGY,"DR. MC SAXENA GROUP OF COLLEGES,171,BARAWANKALA, MALL ROAD ,DUBGGA - IIM BYPASS, LUCKNOW (UP)-226101",226101,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.2,682
NR1-UP-3171,COSMO FOUNDATION (MAHANAGAR),"101, NEW GOLE MARKET,MAHANAGAR,, 226006",226006,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.1,3078
NR1-UP-3172,B S INFOTECH SOLUTIONS,"GODAWARI TOWER, 1ST FLOOR, NAVIKOT NANDANA, SITAPUR ROAD,, 226201",226201,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.7,771
NR1-UP-3173,PAWAN ONLINE SOLUTIONS,"VIDYA PLAZA, PLOT NO 6 AND 18 MAIN KANPUR ROAD, ABOVE V-MART SHOWROOM,, 226023",226023,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.9,400
NR1-UP-3174,STAR ONLINE SOLUTIONS,"RJS COMPLEX, PLOT NO 11, SITAPUR ROAD, SHERWANI NAGAR,, 226021",226021,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.9,300
NR1-UP-3175,SUN TESTING CENTER,"AIR FORCE STATION ROAD, ROODAHI,, 226201",226201,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,2.7,363
NR1-UP-3176,TECH TESTING SOLUTION,"C-1/32, PHASE - 2, TRANSPORT NAGAR, 226012",226012,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.4,949
NR1-UP-3208,BASUDEV DIGITAL CENTER,"B-51, VIMAL NAGAR (HARIHAR NAGAR),, 226016",226016,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.8,422
NR1-UP-3270,SAIJA COMPUTER INSTITUTE PVT LTD,"1181, AURANGABAD KHALSA NEAR OMAXE CITY, SHAHEED PATH LUCKNOW, LUCKNOW-, 226025",226025,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,4,8
NR1-UP-3303,YUVI ONLINE,"SOUTH AVENU PLOTNO.2 KHARZAPUR GOMTINAGAR, 226010",226010,NORTH ONE,UTTAR PRADESH,LUCKNOW,Active,3.5,3
NR1-UP-3304,VIDYA INFOTECH EXAM CENTER,"LUCKNOW, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,4,4
NR1-UP-3305,SHIV GANGA SOFT-TECH,"LUCKNOW, UTTAR PRADESH",Pincode Missing,NORTH ONE,UTTAR PRADESH,LUCKNOW,Inactive,3.6,714
